,Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method
2692,4015,Jumpsuit,159.0,2023-01-18,1.1,Cash
2693,4090,Vest,80.0,2023-02-16,3.7,Cash
2694,4027,Socks,59.0,2023-09-09,4.9,Credit Card
2695,4006,Jacket,113.0,2023-07-25,2.8,Cash
2696,3962,Sneakers,76.0,2022-10-08,2.9,Credit Card
2697,4093,Belt,110.0,2023-07-27,4.7,Credit Card
2698,4114,Coat,153.0,2023-05-11,4.7,Cash
2699,4021,Umbrella,110.0,2023-08-24,4.7,Credit Card
2700,4100,Blazer,39.0,2022-11-04,2.9,Credit Card
2701,4073,Sunglasses,75.0,2023-08-08,2.9,Cash
2702,3957,Backpack,157.0,2023-06-02,5.0,Cash
2703,4066,Skirt,123.0,2023-08-03,3.7,Credit Card
2704,4121,Pants,154.0,2023-06-07,3.1,Credit Card
2705,3970,Overalls,72.0,2023-07-23,2.5,Credit Card
2706,4039,Skirt,127.0,2023-06-08,2.7,Credit Card
2707,4067,Poncho,160.0,2022-12-10,4.9,Credit Card
2708,4061,Shorts,133.0,2023-02-18,2.9,Cash
2709,4027,Boots,110.0,2023-03-23,4.9,Credit Card
2710,3988,Jeans,110.0,2022-12-19,1.8,Cash
2711,4089,Overalls,66.0,2023-07-13,4.6,Cash
2712,4076,Hat,68.0,2023-02-16,2.2,Credit Card
2713,4083,Sneakers,115.0,2022-11-27,3.9,Credit Card
2714,4049,Jeans,142.0,2023-01-17,3.3,Cash
2715,4089,Onesie,189.0,2023-04-05,3.1,Credit Card
2716,3968,Wallet,73.0,2023-04-19,2.2,Cash
2717,4014,Flannel Shirt,112.0,2023-08-10,2.5,Credit Card
2718,3969,Bowtie,97.0,2023-02-17,2.7,Credit Card
2719,4028,Raincoat,110.0,2023-06-28,1.2,Cash
2720,4064,Sandals,131.0,2022-10-08,3.7,Cash
2721,4093,Shorts,65.0,2023-03-03,2.6,Cash
2722,4071,Sun Hat,78.0,2023-03-13,4.7,Cash
2723,4037,Hoodie,110.0,2022-10-23,4.0,Credit Card
2724,3958,Raincoat,58.0,2023-05-27,3.1,Credit Card
2725,4057,Belt,61.0,2023-01-14,1.3,Credit Card
2726,4006,Scarf,71.0,2023-04-01,3.6,Cash
2727,4042,Pants,62.0,2023-04-13,4.6,Credit Card
2728,3977,Vest,73.0,2023-09-20,4.3,Credit Card
2729,4103,Trench Coat,101.0,2023-06-10,1.8,Cash
2730,3963,Belt,110.0,2023-03-04,4.9,Credit Card
2731,4014,Trench Coat,110.0,2023-06-19,3.2,Credit Card
2732,4065,Trousers,183.0,2022-10-09,3.0,Cash
2733,3976,Sweater,136.0,2023-07-22,3.4,Credit Card
2734,4020,Bowtie,148.0,2023-03-15,2.7,Cash
2735,4007,Sneakers,133.0,2023-06-14,4.5,Credit Card
2736,3999,Swimsuit,90.0,2023-08-25,4.5,Credit Card
2737,4041,Skirt,157.0,2023-08-25,1.7,Credit Card
2738,4036,Sweater,135.0,2023-01-24,2.3,Cash
2739,3973,Backpack,110.0,2023-07-22,3.0,Credit Card
2740,4117,Pajamas,140.0,2023-02-07,4.0,Credit Card
2741,4117,Camisole,66.0,2023-09-13,1.1,Credit Card
2742,3981,Belt,42.0,2022-10-11,3.4,Credit Card
2743,3964,Socks,110.0,2023-03-23,2.7,Credit Card
2744,4079,Cardigan,132.0,2023-07-28,5.0,Cash
2745,4067,Socks,18.0,2023-08-19,3.8,Credit Card
2746,3963,Vest,110.0,2023-07-09,4.8,Cash
2747,4108,Hat,54.0,2022-10-25,2.6,Credit Card
2748,4117,Loafers,40.0,2022-12-12,1.6,Cash
2749,4042,Sneakers,127.0,2023-09-03,2.5,Cash
2750,4021,Flannel Shirt,12.0,2023-05-11,2.5,Credit Card
2751,4020,Loafers,110.0,2022-10-02,1.3,Credit Card
2752,3984,Kimono,158.0,2022-12-27,1.7,Credit Card
2753,4078,Flannel Shirt,110.0,2023-08-13,2.3,Credit Card
2754,4018,Belt,76.0,2023-02-07,5.0,Cash
2755,4044,Skirt,110.0,2023-02-17,3.6,Cash
2756,3970,Umbrella,78.0,2022-12-16,3.1,Cash
2757,4042,Sweater,166.0,2023-08-31,5.0,Cash
2758,4090,Backpack,57.0,2022-10-24,3.7,Credit Card
2759,4017,Boots,63.0,2023-01-29,1.6,Cash
2760,3975,Shorts,105.0,2022-11-17,2.8,Credit Card
2761,4110,Gloves,112.0,2023-04-01,4.7,Credit Card
2762,4115,Shorts,56.0,2023-06-30,2.8,Credit Card
2763,4069,Sweater,157.0,2023-08-05,2.3,Cash
2764,3981,Dress,35.0,2022-12-12,2.8,Credit Card
2765,4117,Sunglasses,70.0,2023-03-21,1.2,Cash
2766,4071,Sneakers,107.0,2023-06-25,4.1,Cash
2767,4105,Boots,110.0,2023-02-22,2.7,Cash
2768,3988,Jacket,199.0,2023-08-10,2.2,Credit Card
2769,3978,Polo Shirt,110.0,2022-10-10,1.1,Cash
2770,3972,Skirt,55.0,2023-05-29,4.6,Credit Card
2771,3965,Sneakers,44.0,2023-01-07,2.9,Credit Card
2772,4053,Gloves,171.0,2023-03-10,1.1,Credit Card
2773,4037,Flip-Flops,194.0,2022-12-19,3.9,Cash
2774,3973,Tank Top,134.0,2022-10-22,3.2,Cash
2775,3989,Romper,153.0,2023-01-26,3.4,Credit Card
2776,3972,Vest,22.0,2022-11-20,3.0,Credit Card
2777,4070,Vest,186.0,2023-07-17,1.5,Cash
2778,3971,Vest,110.0,2023-05-15,2.4,Credit Card
2779,4034,Skirt,75.0,2023-09-07,3.0,Credit Card
2780,4113,Gloves,171.0,2023-05-25,3.6,Cash
2781,4117,Camisole,110.0,2023-05-31,2.8,Credit Card
2782,4067,Tank Top,76.0,2023-02-25,2.8,Credit Card
2783,3973,Sneakers,153.0,2023-07-01,4.7,Cash
2784,3983,Kimono,75.0,2023-05-13,2.8,Credit Card
2785,3971,Scarf,115.0,2023-05-25,1.7,Credit Card
2786,4100,Coat,110.0,2023-04-05,2.6,Cash
2787,3970,Scarf,165.0,2023-08-10,1.8,Credit Card
2788,4032,Raincoat,110.0,2023-04-07,3.6,Credit Card
2789,4054,Handbag,176.0,2022-11-29,3.2,Credit Card
2790,4059,Cardigan,82.0,2023-09-03,2.1,Cash
2791,3981,Romper,182.0,2023-03-09,4.9,Cash
2792,4115,Loafers,198.0,2022-11-05,2.7,Cash
2793,4062,Cardigan,30.0,2023-06-21,4.9,Cash
2794,4016,Camisole,83.0,2023-05-07,3.1,Credit Card
2795,4110,T-shirt,47.0,2023-02-15,1.6,Cash
2796,4116,Skirt,173.0,2023-09-18,4.7,Credit Card
2797,3959,Hat,96.0,2023-06-26,3.9,Credit Card
2798,4073,Trench Coat,166.0,2022-12-22,4.3,Credit Card
2799,4055,Tank Top,28.0,2023-01-13,3.3,Cash
2800,4075,Flip-Flops,110.0,2022-10-03,4.0,Cash
2801,4066,Onesie,90.0,2023-06-15,3.1,Cash
2802,4115,Poncho,84.0,2023-06-26,1.0,Credit Card
2803,4115,Blazer,164.0,2022-12-07,3.7,Credit Card
2804,3982,Tank Top,79.0,2023-08-08,2.5,Credit Card
2805,4043,Boots,102.0,2023-03-14,4.5,Cash
2806,3963,Coat,143.0,2023-08-26,4.5,Cash
2807,4073,Leggings,115.0,2023-06-25,2.6,Credit Card
2808,4089,Umbrella,110.0,2023-04-22,2.3,Cash
2809,4041,Jacket,42.0,2023-09-23,1.2,Cash
2810,4107,Coat,179.0,2023-06-22,1.7,Credit Card
2811,4006,Hat,200.0,2023-02-20,1.7,Credit Card
2812,3984,Trousers,30.0,2022-11-25,4.4,Cash
2813,3983,Overalls,111.0,2023-07-21,1.7,Cash
2814,3960,Pants,110.0,2023-05-05,2.8,Cash
2815,4109,T-shirt,110.0,2022-12-22,1.6,Cash
2816,3974,Wallet,150.0,2023-02-04,3.4,Credit Card
2817,4108,Onesie,110.0,2023-08-29,2.0,Cash
2818,4006,Belt,144.0,2023-01-22,3.7,Credit Card
2819,4103,Trousers,31.0,2022-12-27,4.4,Credit Card
2820,3989,Jeans,110.0,2023-05-09,4.3,Credit Card
2821,4120,Hat,31.0,2022-10-17,4.8,Credit Card
2822,4087,Sandals,109.0,2023-08-27,4.6,Credit Card
2823,4022,Jacket,73.0,2023-04-04,1.4,Cash
2824,4047,Coat,123.0,2023-07-09,2.0,Credit Card
2825,4064,Umbrella,43.0,2023-04-12,4.7,Credit Card
2826,4080,Tunic,53.0,2023-08-16,4.0,Cash
2827,4115,T-shirt,110.0,2023-02-22,4.7,Cash
2828,4070,Loafers,93.0,2022-12-25,4.8,Cash
2829,4004,Raincoat,129.0,2023-05-25,4.9,Cash
2830,4019,Onesie,148.0,2023-05-05,4.8,Cash
2831,3992,Slippers,150.0,2023-06-05,3.8,Cash
2832,3968,T-shirt,188.0,2023-02-28,3.4,Cash
2833,3972,Kimono,161.0,2023-06-23,1.4,Cash
2834,3989,Boots,171.0,2023-01-17,4.8,Credit Card
2835,4036,Onesie,154.0,2022-11-21,3.8,Credit Card
2836,4106,Shorts,173.0,2023-05-17,1.1,Cash
2837,4068,Dress,89.0,2023-01-08,3.1,Cash
2838,4088,Jeans,133.0,2023-09-25,4.8,Credit Card
2839,4048,Sunglasses,32.0,2022-10-03,1.1,Credit Card
2840,4036,Umbrella,103.0,2023-04-16,3.0,Cash
2841,4106,Cardigan,49.0,2023-04-26,4.3,Cash
2842,4095,Gloves,10.0,2023-01-03,1.8,Cash
2843,3994,Flannel Shirt,44.0,2023-07-31,1.5,Cash
2844,3994,Trench Coat,130.0,2023-01-19,3.0,Credit Card
2845,4077,Coat,186.0,2023-09-03,4.7,Credit Card
2846,4036,Tunic,132.0,2023-08-26,2.9,Cash
2847,4111,Pants,120.0,2023-09-15,1.2,Credit Card
2848,4044,Jumpsuit,162.0,2022-11-15,3.8,Credit Card
2849,4031,Skirt,11.0,2023-04-10,2.1,Credit Card
2850,4051,Skirt,58.0,2022-11-18,3.3,Cash
2851,3959,Blazer,153.0,2023-06-30,1.8,Cash
2852,4089,Poncho,73.0,2022-11-17,2.3,Credit Card
2853,4107,Trousers,110.0,2023-05-29,2.3,Credit Card
2854,3994,Bowtie,109.0,2023-07-05,1.4,Cash
2855,3971,Kimono,66.0,2023-06-15,2.5,Cash
2856,4017,Poncho,118.0,2022-12-17,4.3,Credit Card
2857,4086,Raincoat,142.0,2023-03-01,4.4,Credit Card
2858,4100,Polo Shirt,166.0,2022-12-16,2.0,Cash
2859,3970,Sandals,185.0,2023-04-15,4.4,Credit Card
2860,4065,Wallet,176.0,2023-04-05,3.3,Cash
2861,4045,Kimono,78.0,2023-03-25,2.1,Credit Card
2862,4007,Sandals,27.0,2023-07-17,3.8,Credit Card
2863,4008,Swimsuit,110.0,2023-03-10,1.4,Cash
2864,4120,Overalls,173.0,2023-05-02,4.2,Credit Card
2865,4008,T-shirt,125.0,2023-08-16,3.3,Cash
2866,3974,Raincoat,169.0,2023-07-09,2.8,Cash
2867,4044,Blazer,92.0,2023-08-01,4.8,Cash
2868,4005,Romper,110.0,2022-10-13,3.4,Cash
2869,4078,Trousers,110.0,2023-05-05,1.2,Cash
2870,4076,Flannel Shirt,57.0,2022-12-19,1.5,Credit Card
2871,4110,Jumpsuit,82.0,2023-01-30,2.1,Credit Card
2872,4041,Wallet,193.0,2022-12-09,4.4,Credit Card
2873,4105,Loafers,12.0,2023-05-25,4.4,Credit Card
2874,4101,Onesie,48.0,2022-12-14,1.7,Cash
2875,4042,Shorts,110.0,2023-01-22,2.3,Cash
2876,4114,Sneakers,117.0,2023-09-01,4.2,Cash
2877,4033,Umbrella,137.0,2023-06-01,1.2,Cash
2878,4064,Flannel Shirt,128.0,2022-12-01,4.1,Credit Card
2879,4041,Camisole,18.0,2023-05-20,4.2,Credit Card
2880,3998,Handbag,47.0,2023-08-17,2.8,Credit Card
2881,3983,Jeans,110.0,2023-06-16,1.7,Credit Card
2882,4073,Pants,28.0,2023-07-25,2.4,Credit Card
2883,3967,Tie,56.0,2022-10-15,4.0,Credit Card
2884,4083,Gloves,110.0,2022-12-18,3.2,Credit Card
2885,4013,Wallet,107.0,2022-12-28,3.4,Cash
2886,3957,Pants,41.0,2023-01-26,4.2,Credit Card
2887,4120,Raincoat,192.0,2023-05-31,3.9,Credit Card
2888,4014,Kimono,123.0,2023-09-14,1.7,Cash
2889,4015,Jeans,18.0,2023-07-22,4.8,Cash
2890,4076,Boots,110.0,2022-10-30,4.9,Credit Card
2891,4116,Sunglasses,34.0,2022-10-20,2.7,Credit Card
2892,4011,Poncho,63.0,2023-09-29,1.5,Credit Card
2893,4018,Tank Top,184.0,2023-05-09,4.5,Credit Card
2894,4080,Belt,92.0,2023-03-12,3.1,Credit Card
2895,4041,Swimsuit,110.0,2023-02-18,2.5,Credit Card
2896,4053,Scarf,200.0,2023-07-06,3.6,Credit Card
2897,4009,Poncho,143.0,2023-08-19,4.8,Cash
2898,4059,Hoodie,110.0,2023-08-24,4.5,Credit Card
2899,4004,Socks,86.0,2023-05-19,4.3,Cash
2900,3958,Pajamas,110.0,2022-10-30,4.5,Cash
2901,4049,Handbag,180.0,2023-09-10,3.2,Cash
2902,3959,Skirt,38.0,2023-07-11,3.3,Credit Card
2903,3975,Sneakers,121.0,2023-02-22,1.1,Credit Card
2904,4048,Handbag,52.0,2023-05-28,3.5,Credit Card
2905,3964,Umbrella,159.0,2023-05-18,1.7,Credit Card
2906,4099,Polo Shirt,110.0,2023-07-26,2.2,Credit Card
2907,3986,Bowtie,12.0,2023-03-16,3.1,Credit Card
2908,3993,Flannel Shirt,158.0,2023-09-27,3.3,Cash
2909,4031,Hat,131.0,2023-02-11,3.0,Credit Card
2910,4069,Sandals,49.0,2022-11-07,4.4,Cash
2911,4006,Umbrella,32.0,2023-08-19,1.9,Credit Card
2912,4118,Raincoat,137.0,2023-05-17,3.5,Credit Card
2913,4106,Trousers,110.0,2023-05-05,4.8,Credit Card
2914,4049,Vest,170.0,2023-06-13,1.6,Cash
2915,3968,Slippers,110.0,2023-03-11,3.3499999999999996,Credit Card
2916,3964,Tie,49.0,2023-03-11,3.1,Credit Card
2917,4007,Sneakers,37.0,2023-01-13,1.7,Credit Card
2918,4007,Blazer,110.0,2023-08-01,1.8,Cash
2919,4029,Socks,152.0,2023-06-27,3.1,Credit Card
2920,4001,Dress,98.0,2022-11-10,1.7,Cash
2921,4013,Slippers,122.0,2023-07-07,4.3,Cash
2922,4024,Flannel Shirt,15.0,2023-07-05,1.8,Credit Card
2923,4001,Tank Top,101.0,2023-08-17,3.2,Cash
2924,4043,Trousers,74.0,2023-09-17,1.6,Credit Card
2925,4098,Flip-Flops,134.0,2022-10-22,1.0,Cash
2926,4019,Shorts,153.0,2023-05-21,1.4,Cash
2927,4002,Belt,188.0,2023-01-17,1.0,Credit Card
2928,4007,Overalls,155.0,2023-05-26,3.1,Cash
2929,3962,Sunglasses,110.0,2023-06-22,2.0,Cash
2930,4002,Raincoat,197.0,2022-11-04,3.9,Cash
2931,4024,Cardigan,163.0,2023-03-31,1.1,Cash
2932,3982,Shorts,151.0,2023-07-27,2.9,Credit Card
2933,3962,T-shirt,110.0,2022-11-04,1.3,Credit Card
2934,3992,Kimono,125.0,2023-03-15,4.1,Credit Card
2935,4054,Umbrella,77.0,2023-06-11,2.9,Credit Card
2936,3985,Pants,126.0,2023-08-06,4.0,Cash
2937,4043,Overalls,110.0,2022-10-31,3.5,Credit Card
2938,4010,Umbrella,107.0,2023-07-14,2.5,Credit Card
2939,4035,Pants,14.0,2023-07-26,4.8,Cash
2940,4073,Flannel Shirt,103.0,2023-03-05,3.5,Credit Card
2941,4018,Cardigan,71.0,2023-04-09,4.1,Credit Card
2942,4051,Flip-Flops,26.0,2023-06-20,2.8,Credit Card
2943,4052,Sun Hat,147.0,2023-08-09,3.2,Cash
2944,4000,Wallet,58.0,2023-10-01,2.6,Credit Card
2945,4091,Coat,137.0,2023-08-19,1.7,Credit Card
2946,4116,Blazer,49.0,2023-04-19,1.5,Credit Card
2947,4068,Kimono,92.0,2022-12-26,1.3,Cash
2948,3973,Cardigan,92.0,2023-04-27,1.8,Credit Card
2949,3987,Jacket,110.0,2023-07-10,3.9,Cash
2950,3993,Cardigan,27.0,2023-01-17,3.6,Cash
2951,3990,T-shirt,110.0,2023-06-17,4.8,Cash
2952,4005,Overalls,55.0,2023-02-13,2.3,Credit Card
2953,4006,Dress,61.0,2023-07-10,3.3,Cash
2954,4093,Scarf,110.0,2023-06-21,3.5,Credit Card
2955,4053,Cardigan,110.0,2023-05-16,4.5,Credit Card
2956,4052,Slippers,110.0,2023-04-30,3.9,Credit Card
2957,4038,Shorts,109.0,2023-01-15,3.6,Cash
2958,4110,Sweater,144.0,2023-06-27,3.6,Credit Card
2959,4066,Kimono,161.0,2022-10-13,3.2,Credit Card
2960,4119,Blazer,103.0,2022-12-20,1.7,Cash
2961,4019,T-shirt,193.0,2022-10-10,3.8,Credit Card
2962,3968,Belt,110.0,2023-09-17,3.3,Cash
2963,4114,Raincoat,63.0,2023-06-04,1.8,Credit Card
2964,4107,Wallet,30.0,2023-04-24,2.2,Cash
2965,4005,T-shirt,173.0,2022-11-11,3.0,Cash
2966,4094,Sweater,110.0,2022-12-18,3.9,Cash
2967,4032,Sandals,116.0,2023-01-31,1.9,Credit Card
2968,3995,Blouse,191.0,2023-08-01,2.2,Cash
2969,4040,Raincoat,110.0,2023-04-24,3.3,Cash
2970,4020,Cardigan,145.0,2023-09-15,2.0,Cash
2971,3970,Trench Coat,110.0,2022-11-26,4.1,Cash
2972,4118,Wallet,110.0,2023-01-02,3.9,Cash
2973,4028,Jumpsuit,65.0,2022-11-29,2.8,Cash
2974,3989,Sun Hat,34.0,2023-08-21,4.4,Cash
2975,4087,Pants,110.0,2023-09-08,1.7,Cash
2976,4106,Hoodie,108.0,2023-08-06,1.3,Cash
2977,4082,Romper,110.0,2022-10-16,3.4,Credit Card
2978,4010,Sneakers,73.0,2023-08-21,4.6,Credit Card
2979,3977,Pants,55.0,2023-03-21,3.1,Credit Card
2980,4077,Camisole,152.0,2022-11-16,1.5,Credit Card
2981,4114,Socks,37.0,2023-07-09,4.6,Credit Card
2982,3973,Belt,157.0,2023-07-08,3.3,Cash
2983,3999,Slippers,127.0,2022-11-22,4.7,Credit Card
2984,4087,Hoodie,119.0,2022-12-20,1.6,Credit Card
2985,4056,Cardigan,52.0,2023-07-19,4.0,Credit Card
2986,4122,Gloves,150.0,2023-08-29,3.2,Credit Card
2987,4087,Dress,96.0,2023-07-05,2.6,Credit Card
2988,4052,Onesie,146.0,2023-06-26,4.5,Credit Card
2989,4084,Raincoat,123.0,2023-08-27,1.7,Cash
2990,4089,Boots,90.0,2023-04-18,2.1,Cash
2991,4075,Umbrella,93.0,2023-09-02,3.4,Credit Card
2992,4002,Handbag,115.0,2022-11-21,4.5,Credit Card
2993,4039,Pajamas,120.0,2023-06-20,3.0,Cash
2994,4052,Belt,92.0,2022-12-09,2.4,Credit Card
2995,4091,Vest,154.0,2022-10-15,4.0,Credit Card
2996,4080,Skirt,106.0,2023-08-30,2.5,Cash
2997,4083,Sandals,200.0,2023-06-09,1.7,Credit Card
2998,4078,Blazer,125.0,2022-10-05,2.6,Cash
2999,4025,Loafers,111.0,2023-04-25,2.7,Cash
3000,4105,Blazer,110.0,2023-04-18,4.0,Cash
3001,4059,Hat,110.0,2023-08-03,4.1,Credit Card
3002,4120,Sunglasses,14.0,2022-10-20,2.1,Cash
3003,4106,Belt,87.0,2022-12-01,4.7,Credit Card
3004,3966,Umbrella,110.0,2022-10-26,4.3,Cash
3005,4010,Leggings,64.0,2023-05-22,3.3,Credit Card
3006,4013,Slippers,15.0,2023-07-29,1.3,Cash
3007,4008,Blouse,186.0,2022-12-08,1.7,Cash
3008,4072,Umbrella,151.0,2023-01-22,3.9,Credit Card
3009,4017,Jumpsuit,156.0,2023-06-05,4.5,Credit Card
3010,4058,Socks,49.0,2022-12-16,2.4,Cash
3011,4012,Sandals,110.0,2023-07-30,3.3,Cash
3012,4035,Blouse,49.0,2023-07-13,3.9,Credit Card
3013,4065,Tie,110.0,2022-12-14,2.4,Credit Card
3014,4053,Sun Hat,159.0,2023-04-18,3.8,Cash
3015,4103,Socks,75.0,2023-07-12,2.9,Credit Card
3016,3997,Blazer,33.0,2023-08-08,3.9,Credit Card
3017,4052,Blazer,155.0,2023-01-28,3.4,Credit Card
3018,4022,Hoodie,197.0,2023-01-24,1.0,Credit Card
3019,4097,Blazer,110.0,2023-02-19,2.9,Cash
3020,3978,Sunglasses,133.0,2023-09-28,3.4,Credit Card
3021,3991,Handbag,110.0,2023-06-20,3.2,Credit Card
3022,3978,Overalls,186.0,2023-09-06,1.6,Cash
3023,4032,Polo Shirt,34.0,2023-05-13,2.7,Credit Card
3024,4070,Hat,86.0,2023-09-05,1.6,Credit Card
3025,4089,Pajamas,110.0,2023-03-06,1.5,Cash
3026,4047,Belt,107.0,2023-08-09,3.8,Cash
3027,4015,Skirt,110.0,2023-05-22,2.9,Credit Card
3028,4106,Blouse,110.0,2022-10-25,1.2,Cash
3029,3967,Flannel Shirt,99.0,2023-02-03,4.0,Cash
3030,4076,Bowtie,121.0,2023-03-12,2.95,Credit Card
3031,4088,Tank Top,40.0,2022-10-24,2.6,Credit Card
3032,4116,Leggings,68.0,2023-05-05,1.7,Credit Card
3033,4043,Trench Coat,164.0,2023-06-10,3.9,Cash
3034,4066,Umbrella,172.0,2023-03-18,3.9,Credit Card
3035,4072,Romper,107.0,2023-05-25,4.7,Credit Card
3036,4076,Raincoat,110.0,2023-06-20,4.7,Credit Card
3037,4067,Overalls,91.0,2023-08-12,3.5,Cash
3038,4061,Raincoat,48.0,2023-05-01,1.1,Cash
3039,4051,Belt,188.0,2023-06-24,2.7,Cash
3040,4084,Overalls,22.0,2023-01-25,3.1,Credit Card
3041,4038,Tie,110.0,2023-01-07,2.8,Credit Card
3042,4026,Tie,162.0,2023-03-24,4.2,Credit Card
3043,4054,Overalls,33.0,2023-04-01,1.4,Credit Card
3044,3963,Jeans,84.0,2023-09-20,2.1,Credit Card
3045,4002,Sun Hat,47.0,2023-05-18,2.1,Credit Card
3046,4070,Jeans,110.0,2022-10-08,3.7,Cash
3047,4016,Jumpsuit,110.0,2023-06-08,1.6,Credit Card
3048,4024,Tie,22.0,2023-05-16,1.0,Credit Card
3049,4122,Hoodie,77.0,2023-01-30,4.9,Credit Card
3050,3976,Tunic,110.0,2022-11-22,2.1,Credit Card
3051,4048,Blouse,188.0,2022-12-28,4.4,Credit Card
3052,3978,Flip-Flops,110.0,2023-09-03,3.8,Credit Card
3053,4032,Blazer,110.0,2023-01-21,4.9,Cash
3054,4085,Boots,134.0,2022-11-22,4.4,Credit Card
3055,4088,Slippers,156.0,2023-03-16,3.3499999999999996,Cash
3056,4096,Trench Coat,110.0,2023-03-19,3.6,Credit Card
3057,4121,Swimsuit,198.0,2023-03-25,1.9,Credit Card
3058,3977,Blouse,72.0,2023-08-21,3.4,Credit Card
3059,4027,Flip-Flops,110.0,2022-10-23,3.8,Cash
3060,4015,Polo Shirt,92.0,2023-09-15,1.1,Cash
3061,3982,Sunglasses,157.0,2023-03-13,2.5,Credit Card
3062,3987,Cardigan,110.0,2023-05-15,1.5,Cash
3063,3975,Sweater,118.0,2023-09-13,2.7,Cash
3064,4049,Tunic,58.0,2022-10-18,2.3,Cash
3065,3966,Vest,162.0,2023-04-03,2.2,Cash
3066,4096,Blouse,88.0,2022-12-06,1.8,Credit Card
3067,4008,Vest,110.0,2023-08-27,2.9,Cash
3068,4042,Wallet,123.0,2022-11-18,4.6,Cash
3069,4007,T-shirt,122.0,2023-06-27,1.1,Cash
3070,4041,Overalls,110.0,2023-06-03,4.7,Credit Card
3071,4021,Tunic,61.0,2023-08-14,2.4,Cash
3072,4034,Flannel Shirt,49.0,2023-08-06,1.9,Credit Card
3073,4027,Overalls,31.0,2023-09-12,1.2,Credit Card
3074,4005,Sweater,110.0,2023-01-23,1.2,Cash
3075,4111,Hoodie,110.0,2023-06-23,4.9,Cash
3076,3992,Sweater,47.0,2023-02-19,4.4,Credit Card
3077,4096,Sneakers,83.0,2023-09-30,2.9,Cash
3078,4023,Backpack,110.0,2023-02-22,1.5,Cash
3079,3959,Skirt,38.0,2023-02-13,3.6,Credit Card
3080,4033,Trousers,130.0,2022-10-24,2.4,Credit Card
3081,4029,Loafers,110.0,2023-03-10,4.5,Credit Card
3082,4045,Skirt,147.0,2023-04-08,3.7,Cash
3083,4060,Cardigan,149.0,2023-06-19,1.9,Credit Card
3084,4060,Sunglasses,76.0,2023-07-04,2.1,Credit Card
3085,4105,Onesie,169.0,2023-01-17,1.5,Cash
3086,3960,Tank Top,46.0,2022-11-24,4.6,Cash
3087,4077,Trousers,181.0,2022-11-10,3.0,Credit Card
3088,4088,Sweater,110.0,2023-03-10,3.6,Cash
3089,3995,Shorts,179.0,2022-11-03,4.6,Cash
3090,4058,Poncho,75.0,2023-03-08,1.3,Credit Card
3091,4015,Slippers,110.0,2023-06-06,3.7,Cash
3092,4015,Umbrella,188.0,2022-10-28,2.5,Credit Card
3093,4010,Trench Coat,23.0,2023-08-31,1.7,Cash
3094,4078,Poncho,12.0,2023-09-26,2.9,Cash
3095,4016,Romper,110.0,2022-11-23,4.3,Credit Card
3096,4089,Sweater,179.0,2022-12-19,2.7,Cash
3097,4107,Tank Top,178.0,2023-01-26,3.2,Cash
3098,4098,Scarf,37.0,2023-08-29,4.2,Credit Card
3099,4076,Flannel Shirt,110.0,2023-03-16,1.2,Credit Card
3100,4075,Pants,176.0,2022-10-27,3.1,Cash
3101,4044,Sun Hat,107.0,2023-01-11,4.2,Credit Card
3102,3978,Poncho,191.0,2023-04-25,1.4,Credit Card
3103,4037,Kimono,110.0,2023-07-03,4.1,Cash
3104,4005,Blouse,162.0,2023-05-17,3.0,Credit Card
3105,4066,Gloves,57.0,2022-11-29,3.1,Cash
3106,4063,Umbrella,110.0,2023-03-17,3.1,Cash
3107,4010,Handbag,153.0,2023-08-19,3.7,Credit Card
3108,4069,Pants,15.0,2023-04-21,1.6,Cash
3109,4072,Blazer,110.0,2023-07-02,3.1,Cash
3110,4099,Handbag,88.0,2023-08-06,4.9,Cash
3111,3964,Blazer,110.0,2022-11-09,2.9,Cash
3112,4052,Camisole,14.0,2022-10-21,1.2,Cash
3113,3992,T-shirt,100.0,2023-07-27,2.0,Credit Card
3114,4104,Kimono,87.0,2023-08-25,1.9,Credit Card
3115,3989,Flip-Flops,138.0,2023-05-14,3.6,Cash
3116,4035,Tank Top,25.0,2023-05-20,3.2,Credit Card
3117,3959,Socks,109.0,2023-08-14,2.4,Cash
3118,4084,Shorts,17.0,2023-05-18,2.1,Cash
3119,4047,Jacket,81.0,2023-07-04,4.2,Cash
3120,4043,T-shirt,97.0,2022-10-29,3.8,Cash
3121,4014,Pants,178.0,2022-12-13,3.1,Cash
3122,4064,Loafers,110.0,2023-01-28,1.7,Cash
3123,4065,Shorts,143.0,2023-08-25,3.1,Cash
3124,4060,Flannel Shirt,166.0,2023-03-05,2.7,Credit Card
3125,4094,Skirt,185.0,2023-08-19,2.0,Credit Card
3126,4033,Boots,71.0,2023-02-15,3.4,Credit Card
3127,4040,Scarf,119.0,2023-04-02,1.0,Credit Card
3128,4107,Skirt,164.0,2023-05-08,3.7,Cash
3129,3962,Onesie,148.0,2023-06-21,1.8,Credit Card
3130,4102,Jeans,110.0,2023-02-28,4.3,Credit Card
3131,3965,Trench Coat,158.0,2023-02-13,2.8,Cash
3132,3992,Bowtie,61.0,2023-04-30,2.7,Credit Card
3133,3996,Vest,89.0,2023-06-01,4.3,Cash
3134,4041,Sweater,144.0,2023-07-23,3.1500000000000004,Cash
